ZipCode,City,State,% age 25-34,% age 35-44,% age 45-54,% age 55-64,% age 65 or older,Median age ,% Bachelor's,% HS diploma,% less than HS diploma,% post grad,% college,Average HH size,Median gross rent,Median value of an owner-occupied home,Median HH income,Median owner cost burden,Median renter cost burden,% Asian,% Black,% Hispanic,% White,Predominant race,Population,Unemployment Rate,Total population of state
24448,IRON GATE,VA,10.63,12.05,11.04,15.18,25.18,50.0,15.16,38.96,15.74,4.88,26.05,2.27,715.0,98600.0,49034.0,16.3,18.4,1.06,18.84,3.39,75.12,White,376,0,7965502
24450,LEXINGTON,VA,9.526666667,8.908333333,12.25,14.655,23.54,44.83333333,14.89666667,35.555,15.66666667,10.70333333,24.20833333,2.453333333,760.3333332999999,205933.3333,48978.5,16.65,28.91666667,0.0,26.38,0.66,70.61,White,16741,2.9,7965502
24457,LOW MOOR,VA,10.63,12.05,11.04,15.18,25.18,50.0,15.16,38.96,15.74,4.88,26.05,2.27,715.0,98600.0,49034.0,16.3,18.4,0.0,3.02,3.76,94.65,White,270,0,7965502
24458,MC DOWELL,VA,8.63,6.96,10.7,21.36,36.77,61.0,13.48,35.61,15.45,10.32,23.9,2.6,561.0,180100.0,46147.0,13.0,19.0,0.008,17.99,1.24,79.188,White,442,4.1,7965502
24459,MIDDLEBROOK,VA,12.895,7.765,12.625,16.54,26.32,50.0,13.54,39.105,13.74,9.67,25.745,2.605,888.5,212700.0,48426.5,18.4,26.85,1.03,30.13,1.44,65.225,White,818,0,7965502
24460,MILLBORO,VA,14.32,10.43,15.02,17.48,19.69,47.0,11.45,41.85,12.52,4.42,29.73,2.58,485.0,151500.0,46137.0,17.2,13.1,0.469333333,35.15333333,3.520666667,61.03,White,1530,7.2,7965502
24464,MONTEBELLO,VA,11.99,8.03,13.36,16.11,24.01,46.0,18.82,34.89,16.49,11.25,21.81,2.63,682.0,238400.0,59500.0,18.6,14.9,0.9525,39.50666667,4.809166667,54.47166667,White,213,0,7965502
24465,MONTEREY,VA,8.63,6.96,10.7,21.36,36.77,61.0,13.48,35.61,15.45,10.32,23.9,2.6,561.0,180100.0,46147.0,13.0,19.0,0.055,14.1275,1.41,83.31,White,1382,0,7965502
24467,MOUNT SIDNEY,VA,11.49,13.275,15.375,13.27,17.43,42.5,16.31,41.74,12.925,8.625,22.175,2.505,860.0,199100.0,61697.5,17.05,30.5,0.7120000000000001,10.688,2.89,85.664,White,2212,4.3,7965502
24469,NEW HOPE,VA,11.44,10.72,20.27,11.68,16.9,45.0,10.02,54.27,13.08,6.3,18.63,2.5,751.0,170700.0,57653.0,17.6,36.2,2.369,7.015,2.167,87.62299999999999,White,0,0,7965502
24471,PORT REPUBLIC,VA,11.45,10.925,15.235,16.08,19.5,44.5,15.69,31.695,12.115,13.43,28.255,2.43,970.5,255950.0,69398.0,16.85,26.55,0.54,19.51,3.9475,76.0625,White,1355,2.1,7965502
24472,RAPHINE,VA,11.74666667,9.5,13.24333333,16.85,24.41,48.33333333,15.04,37.33666667,13.42666667,9.593333333,26.18333333,2.51,829.0,213500.0,49784.33333,18.26666667,28.9,0.0225,15.465,0.785,81.675,White,2271,20.9,7965502
24473,ROCKBRIDGE BATHS,VA,10.62,9.145,11.655,18.315,27.07,50.5,15.325,35.42,13.49,10.79,26.74,2.415,741.5,227100.0,45301.5,17.45,29.95,0.54,4.865,2.495,90.54,White,922,9.1,7965502
24474,SELMA,VA,10.63,12.05,11.04,15.18,25.18,50.0,15.16,38.96,15.74,4.88,26.05,2.27,715.0,98600.0,49034.0,16.3,18.4,0.368,8.76,1.592,88.286,White,544,0,7965502
24476,STEELES TAVERN,VA,12.895,7.765,12.625,16.54,26.32,50.0,13.54,39.105,13.74,9.67,25.745,2.605,888.5,212700.0,48426.5,18.4,26.85,0.356666667,25.465,2.323333333,70.52333333,White,280,0,7965502
24477,STUARTS DRAFT,VA,10.696,11.754,13.122,15.226,21.128,44.6,16.194,36.466,11.142,7.108,29.138,2.5025,996.0,195100.0,59678.5,17.95,33.575,0.585714286,40.18714286,2.117142857,56.74142857,White,10573,5.6,7965502
24479,SWOOPE,VA,12.5225,11.195,15.755,16.44,20.23,46.25,12.3625,39.1775,15.72,6.6725,26.1,2.623333333,774.3333332999999,192033.3333,54858.0,19.1,22.4,0.533333333,21.24,4.433333333,76.61,White,1537,2.2,7965502
24482,VERONA,VA,10.96,11.0,12.095,15.515,20.99,43.5,20.2125,27.485,11.605,16.425,24.3125,2.415,875.25,214600.0,57824.5,15.9,25.775,0.51,19.41,0.44,77.71666667,White,4872,3.8,7965502
24483,VESUVIUS,VA,10.09,9.91,14.8375,16.6575,23.295,47.0,15.11,36.84,14.725,8.7675,26.3525,2.6125,762.5,198900.0,57154.75,18.075,25.825,0.0,29.91333333,4.073333333,65.00333333,White,587,0,7965502
24484,WARM SPRINGS,VA,11.475,8.695,12.86,19.42,28.23,54.0,12.465,38.73,13.985,7.37,26.815,2.59,523.0,165800.0,46142.0,15.1,16.05,0.0,27.48,1.81,70.54,White,741,6,7965502
24485,WEST AUGUSTA,VA,17.13,17.54,20.49,17.49,12.06,44.0,2.75,46.39,28.09,1.72,20.32,2.7,534.0,131800.0,36782.0,20.2,20.2,0.17,21.49,0.72,75.98666667,White,389,0,7965502
24486,WEYERS CAVE,VA,11.6325,11.7025,13.64,14.395,16.465,39.75,16.6825,34.585,14.2825,9.605,25.4525,2.48,859.75,217150.0,61433.25,16.2,33.725,0.586666667,8.53,1.95,88.83666667,White,3490,2.4,7965502
24487,WILLIAMSVILLE,VA,11.475,8.695,12.86,19.42,28.23,54.0,12.465,38.73,13.985,7.37,26.815,2.59,523.0,165800.0,46142.0,15.1,16.05,0.23,8.206666667,2.046666667,89.07333333,White,320,16.9,7965502
24501,LYNCHBURG,VA,13.822,9.8415,11.0475,10.6145,14.222,35.2,16.974,27.2835,13.949,10.3595,31.764,2.535789474,785.0526316,140447.3684,46364.31579,16.99473684,30.28421053,0.49,19.045,1.4875,75.4575,White,26757,7.4,7965502
24502,LYNCHBURG,VA,13.90333333,9.888888889,11.23722222,11.945,15.39833333,36.11111111,21.51833333,23.47277778,9.437222222,13.67777778,32.18222222,2.516666667,842.0555555999999,170855.5556,55755.94444,16.11111111,27.18333333,0.4125,14.1425,2.885,80.8475,White,43426,6.3,7965502
24503,LYNCHBURG,VA,11.2,10.93714286,12.42857143,12.62428571,18.69571429,39.71428571,24.25,20.01714286,10.32142857,19.78428571,26.17285714,2.401428571,888.0,214742.8571,63300.14286,16.11428571,29.17142857,0.0,26.0,0.84,68.58,White,19331,5.1,7965502
24504,LYNCHBURG,VA,15.41875,10.92625,12.24875,12.33875,14.70875,37.375,12.67875,34.31375,16.855,7.22125,30.525,2.62375,749.75,122375.0,42252.375,17.6,34.925,0.412,37.12,2.9,58.504,White,9777,9.9,7965502
24506,LYNCHBURG,VA,1.1,0.33,0.31,0.12,1.34,20.0,13.95,13.67,11.72,10.94,50.39,2.33,525.0,58000.0,40789.0,15.0,18.3,0.54,4.865,2.495,90.54,White,0,7.4,7965502
24513,LYNCHBURG,VA,15.32,8.51,9.37,12.79,21.94,43.0,21.42,21.61,7.88,16.78,33.95,3.28,946.0,161100.0,52500.0,14.4,28.8,0.36,4.246666667,1.966666667,91.57333333,White,0,3.5,7965502
24514,LYNCHBURG,VA,14.44,5.715,5.445,4.52,5.13,24.0,22.35,16.495,11.025,8.895,41.545,2.465,701.0,89950.0,41900.0,17.0,22.65,0.32,28.64,3.27,70.45,White,0,6.3,7965502
24515,LYNCHBURG,VA,1.1,0.33,0.31,0.12,1.34,20.0,13.95,13.67,11.72,10.94,50.39,2.33,525.0,58000.0,40789.0,15.0,18.3,0.69,13.4,5.47,85.26,White,0,6.3,7965502
24517,ALTAVISTA,VA,12.155,11.445,13.455,15.3025,20.165,44.25,11.935,37.3375,17.6575,6.745,27.7225,2.39,732.25,125025.0,46006.5,15.925,27.375,0.0,22.915,3.165,72.26,White,5693,3.6,7965502
24520,ALTON,VA,4.925,13.515,17.21,15.59,22.73,46.5,10.015,40.025,17.55,4.255,28.45,2.465,661.5,108450.0,47804.5,16.1,23.6,0.084,13.58,1.284,84.38600000000001,White,2450,6.7,7965502
24521,AMHERST,VA,10.595,10.42666667,14.89,15.675,18.99166667,44.0,11.19833333,37.43,15.33833333,7.778333333,28.28,2.536666667,807.1666667000001,156400.0,53030.66667,15.35,28.05,1.096666667,27.67,1.673333333,68.40666667,White,10576,3.5,7965502
24522,APPOMATTOX,VA,11.39666667,9.833333332999999,13.23,14.94666667,21.215,45.66666667,11.23166667,36.19,18.45333333,6.656666667000001,28.025,2.851666667,699.6666667000001,135750.0,51645.5,14.68333333,27.85,0.7925,16.105,3.115,80.935,White,9213,3,7965502
24523,BEDFORD,VA,9.544285713999999,10.85857143,15.08,16.93571429,22.20142857,47.71428571,13.91142857,36.51142857,12.87285714,6.828571429,30.13,2.36,722.8571429,174771.4286,56462.85714,14.78571429,27.07142857,0.66625,32.35625,2.32375,64.11375,White,18952,4,7965502
24526,BIG ISLAND,VA,6.736666667000001,10.25666667,15.30333333,17.96666667,23.48666667,48.66666667,17.87333333,32.13,10.20333333,12.18,28.36,2.57,779.3333332999999,212533.3333,70366.33333,14.6,27.56666667,0.11,17.5675,1.0525,80.05,White,1593,1.9,7965502
24527,BLAIRS,VA,11.436,10.606,15.53,15.268,21.4,46.0,9.972000000000001,37.538,15.996,4.654,31.246,2.486,666.0,122160.0,49330.6,15.44,29.88,0.16,20.195,4.115,76.735,White,3027,2.2,7965502
24528,BROOKNEAL,VA,11.095,9.18,14.595,18.53,20.555,46.5,8.615,40.02,20.925,4.525,26.735,2.75,679.5,101600.0,45184.0,14.45,26.85,1.06,18.84,3.39,75.12,White,3200,1.4,7965502
24529,BUFFALO JUNCTION,VA,8.48,7.436666667000001,13.01,20.21,29.45333333,52.33333333,11.46333333,31.47333333,17.43333333,7.763333332999999,31.06666667,2.356666667,701.0,129800.0,49589.33333,14.86666667,27.2,0.08,31.03,4.7275,64.5975,White,1724,5.8,7965502
24530,CALLANDS,VA,8.06,10.44,15.3,12.88,21.74,46.5,6.765,35.005,19.175,4.515,34.06,2.16,579.5,106450.0,44186.5,15.85,26.4,0.686666667,23.90333333,2.066666667,73.42666667,White,1088,19.6,7965502
24531,CHATHAM,VA,10.07571429,10.80142857,14.09,16.95,22.61142857,48.14285714,9.822857143,35.93142857,18.19714286,5.027142857,30.47857143,2.322857143,652.4285714,119042.8571,47335.71429,15.34285714,27.11428571,0.5166666670000001,22.68333333,4.066666667,72.91333333,White,9203,4.6,7965502
24533,CLIFFORD,VA,9.33,11.56,12.58,14.16,20.8,44.0,14.56,32.6,18.49,7.24,26.98,2.61,782.0,180100.0,56337.0,17.0,25.6,0.0,4.19,0.27,95.37,White,0,3.5,7965502
24535,CLUSTER SPRINGS,VA,3.78,14.18,18.39,16.66,24.79,48.0,7.02,38.09,20.15,6.69,26.48,2.32,758.0,81900.0,48796.0,15.5,22.1,0.0,2.095,0.405,97.14,White,0,6.6,7965502
24536,COLEMAN FALLS,VA,9.48,12.93,16.06,15.39,16.45,41.0,28.13,17.51,5.37,20.4,30.27,2.37,1096.0,274200.0,91777.0,14.9,21.5,1.13,0.0,0.0,97.76,White,194,0,7965502
24538,CONCORD,VA,11.836,10.734,15.308,14.378,20.082,45.0,11.968,34.83,16.296,7.254,30.97,2.704,720.8,141180.0,56665.6,15.38,25.42,0.0,4.19,0.27,95.37,White,4742,2.4,7965502
24539,CRYSTAL HILL,VA,8.605,10.02,14.345,11.77,23.72,44.5,11.365,34.115,23.445,6.52,25.975,2.54,691.5,110150.0,38270.5,13.5,39.45,0.404,4.336,1.838,93.214,White,134,0,7965502
24540,DANVILLE,VA,10.86266667,10.97266667,14.352,15.40933333,19.91333333,43.46666667,9.258,32.41733333,19.02,4.656000000000001,34.56733333,2.278571429,680.4285714,107400.0,41208.07143,16.40714286,27.05714286,0.0,7.63,1.21,90.82,White,32170,7.6,7965502
24541,DANVILLE,VA,13.035,10.16833333,12.78416667,15.575,18.96333333,42.0,11.36416667,27.89,17.8125,8.203333333,34.13666667,2.360833333,674.1666667000001,109216.6667,38104.33333,17.15,29.95,0.0,1.57,0.55,97.83,White,28221,10.1,7965502
24549,DRY FORK,VA,8.95,12.2275,16.0025,16.3275,20.265,47.0,10.565,33.1025,18.015,4.1825,34.1275,2.2525,667.5,126875.0,49004.0,15.425,22.375,2.59,4.92,0.0,88.67,White,4292,5.6,7965502
24550,EVINGTON,VA,13.152,11.596,15.158,14.468,17.676,41.8,17.32,33.53,13.066,7.734,29.828,2.436,776.2,165440.0,54067.8,15.16,24.68,0.061666667,1.188333333,0.651666667,97.81166667,White,7258,2.8,7965502
24551,FOREST,VA,10.141,11.455,14.297,15.372,19.189,43.7,21.405,26.078,7.247000000000001,14.041,31.751,2.551,832.7,212880.0,68418.2,14.7,26.67,0.37,0.62,0.0,98.39,White,20667,3.5,7965502
24553,GLADSTONE,VA,10.6175,10.725,13.845,15.445,19.255,44.75,12.29,34.795,19.9225,6.8375,27.7175,2.6425,739.0,161050.0,54773.5,15.25,28.3,0.24,8.07,2.115,88.87,White,1902,9.4,7965502
24554,GLADYS,VA,11.4,11.8225,14.465,14.1125,19.15,44.25,10.4925,36.48,15.885,5.8425,31.9775,2.5,705.75,124800.0,47969.75,16.225,26.65,0.4533333329999999,2.753333333,0.235,94.92833333,White,3995,5.7,7965502
24555,GLASGOW,VA,10.535,10.63,14.24,13.96,24.12,48.5,13.29,36.815,17.075,9.77,22.21,2.355,736.5,213250.0,55869.0,15.3,29.75,0.0,4.19,0.27,95.37,White,2140,7.5,7965502
24556,GOODE,VA,8.866,11.014,15.39,16.996,21.576,48.2,17.52,32.878,10.74,9.878,29.59,2.434,733.2,204860.0,63371.0,14.72,29.8,0.745,2.38,0.305,96.05,White,3053,4.5,7965502
24557,GRETNA,VA,9.751666667,9.605,12.78,16.20166667,25.80333333,48.16666667,7.54,36.93833333,22.36666667,3.675,29.17166667,2.336666667,616.3333332999999,103150.0,40157.83333,15.2,34.51666667,0.0,0.38,0.196666667,97.37,White,7977,6.6,7965502
24558,HALIFAX,VA,10.61714286,10.29571429,13.18142857,14.56428571,22.49428571,45.57142857,11.07428571,36.18714286,20.15285714,5.512857143,27.77142857,2.561666667,623.3333332999999,117950.0,39106.5,16.56666667,32.96666667,0.92,8.53,0.8,89.58,White,6347,2.5,7965502
24562,HOWARDSVILLE,VA,10.35666667,13.03,13.22,15.66666667,16.70333333,41.33333333,9.49,38.88,18.27,6.596666667,26.30666667,2.44,818.0,161800.0,50075.66667,15.5,30.83333333,0.15,0.0,0.0,99.85,White,426,12,7965502
24563,HURT,VA,9.06,10.54666667,13.21666667,16.66333333,24.43,48.66666667,7.556666667000001,36.85666667,22.17666667,3.136666667,30.11,2.203333333,645.3333332999999,103466.6667,41793.33333,15.53333333,26.03333333,0.31,0.0,0.0,96.78,White,5489,6.7,7965502
24565,JAVA,VA,13.30666667,8.696666667,13.62,17.32333333,24.72666667,47.33333333,9.626666667,35.43666667,18.07666667,4.733333333,30.65333333,2.373333333,567.6666667000001,117733.3333,46212.0,17.46666667,38.4,0.513333333,1.846666667,1.653333333,96.11,White,1026,5.8,7965502
24566,KEELING,VA,10.785,11.5,13.42,13.405,20.74,43.5,8.6,36.64,19.415,4.685,31.88,2.32,728.0,103550.0,45674.0,16.1,24.35,0.46,5.665,0.4,93.06,White,1402,12.1,7965502
24569,LONG ISLAND,VA,9.06,11.31666667,12.51333333,14.81666667,25.69666667,46.66666667,6.96,37.42,23.77,3.876666667,27.39,2.383333333,647.6666667000001,102533.3333,37006.66667,16.16666667,37.0,0.306666667,3.92,0.266666667,93.56333333,White,1064,10.4,7965502
24570,LOWRY,VA,8.75,12.38333333,16.82666667,16.22,18.44333333,46.33333333,18.73,28.95333333,10.71,10.59666667,32.09666667,2.28,828.3333332999999,206900.0,67922.0,15.4,33.3,0.48,8.51,3.02,86.92,White,20,-,7965502
24571,LYNCH STATION,VA,9.373333333,11.49333333,15.47666667,18.81,19.19333333,44.66666667,13.58666667,39.93666667,13.59,5.266666667,28.59666667,2.343333333,749.3333332999999,172533.3333,57474.0,14.8,26.76666667,0.0,1.396666667,0.27,97.93333333,White,1979,6.2,7965502
24572,MADISON HEIGHTS,VA,13.23875,11.50875,13.40375,15.19625,17.32375,43.0,13.24875,33.89375,17.03875,6.39,29.62625,2.52375,785.125,140875.0,47638.0,14.875,26.2375,0.298333333,2.418333333,0.611666667,95.09833333,White,16395,7.3,7965502
24574,MONROE,VA,12.3575,8.76,15.065,15.2525,20.4975,44.0,14.355,33.635,14.47,7.66,29.79,2.625,770.75,159875.0,56524.5,15.8,25.875,0.5,4.0,0.0,92.5,White,3977,2.4,7965502
24576,NARUNA,VA,12.56,8.1,12.81,16.53,21.38,47.0,9.67,37.8,21.13,4.7,28.59,2.78,679.0,97100.0,51311.0,13.7,19.2,0.2175,1.3325,0.1475,97.1075,White,0,1.4,7965502
24577,NATHALIE,VA,12.41,8.624,13.12,14.702,23.802,46.0,9.684,36.696,20.76,5.167999999999999,27.992,2.44,610.25,108700.0,40773.5,16.05,42.2,0.356666667,2.916666667,1.206666667,95.45,White,5239,5.1,7965502
24578,NATURAL BRIDGE,VA,10.535,10.63,14.24,13.96,24.12,48.5,13.29,36.815,17.075,9.77,22.21,2.355,736.5,213250.0,55869.0,15.3,29.75,0.5,4.0,0.0,92.5,White,1056,6,7965502
24579,NATURAL BRIDGE STATION,VA,10.22333333,10.20666667,14.65333333,14.72,23.81,48.66666667,11.64333333,39.96333333,16.85,8.316666667,23.09666667,2.413333333,756.6666667000001,192600.0,55600.66667000001,15.33333333,27.13333333,0.46,4.375,1.81,93.25,White,1389,7.1,7965502
24580,NELSON,VA,7.14,8.48,15.7,14.93,27.93,51.0,12.77,27.44,20.03,6.78,32.89,2.18,699.0,143700.0,46458.0,16.0,29.5,0.99,2.234,1.156,94.83,White,613,4.9,7965502
24581,NORWOOD,VA,8.36,12.67,14.17,17.63,17.11,45.0,5.85,44.17,20.09,6.91,25.07,2.29,745.0,160500.0,50881.0,14.5,28.8,0.276,2.58,0.27,96.116,White,23,-,7965502
24586,RINGGOLD,VA,11.085,9.795,16.975,12.45,19.64,44.0,7.285,36.7,18.79,3.405,33.15,2.545,727.5,114400.0,45355.5,13.35,30.6,0.0,0.43,0.0,94.57,White,5562,8,7965502
24588,RUSTBURG,VA,12.298,12.618,14.696,14.044,18.976,44.4,12.582,35.228,14.646,7.184,32.004,2.372,713.2,141300.0,48254.0,16.9,26.84,0.36,4.76,0.61,94.34,White,9647,2.4,7965502
24589,SCOTTSBURG,VA,12.69666667,9.19,12.24333333,15.73,20.31666667,46.0,11.54333333,35.71,17.22666667,5.773333332999999,30.39,2.44,673.5,120850.0,50477.0,13.95,25.7,0.7090000000000001,11.863,0.6729999999999999,85.91799999999999,White,2271,4,7965502
24590,SCOTTSVILLE,VA,12.12,13.5775,14.6975,15.2325,17.0525,43.75,15.0975,33.3525,15.8775,8.895,27.1475,2.4125,941.25,196925.0,60391.75,16.7,26.825,0.14,1.39,0.65,97.045,White,8074,6.4,7965502
24592,SOUTH BOSTON,VA,10.3475,10.84875,13.12,15.54625,22.35125,45.5,10.26125,36.055,18.70375,5.95875,28.795,2.47375,655.375,113275.0,43748.875,16.225,27.825,0.0,0.0,0.0,99.53,White,13934,6.6,7965502
24593,SPOUT SPRING,VA,11.4,11.555,14.395,14.31,19.4325,43.75,11.78,34.6875,14.75,8.385,30.7575,2.83,718.25,155000.0,55616.5,15.75,29.125,0.07,1.1,0.0,98.24,White,1963,6.3,7965502
24594,SUTHERLIN,VA,8.705,11.31,14.525,13.715,20.63,44.5,9.87,39.34,18.805,3.235,29.62,2.455,673.0,115100.0,44478.0,15.35,27.65,0.0,1.13,0.21,96.54,White,1651,18.7,7965502
24595,SWEET BRIAR,VA,9.33,11.56,12.58,14.16,20.8,44.0,14.56,32.6,18.49,7.24,26.98,2.61,782.0,180100.0,56337.0,17.0,25.6,0.0,1.13,0.21,96.54,White,679,7.7,7965502
24597,VERNON HILL,VA,12.12,9.33,13.145,15.5,23.515,45.5,8.7225,38.66,18.75,4.0,29.4925,2.3975,601.0,111175.0,43877.25,16.975,36.3,0.435,0.615,0.0,98.425,White,1257,0,7965502
24598,VIRGILINA,VA,8.006666667000001,10.49333333,14.59,17.0,24.99333333,48.33333333,9.156666667,33.85,17.77,6.136666667,31.82,2.26,712.3333332999999,115866.6667,50493.66667,15.1,25.03333333,0.0,1.13,0.21,96.54,White,1984,2.5,7965502
24599,WINGINA,VA,11.15,12.14333333,12.30666667,16.27,18.7,44.33333333,7.856666667000001,38.85666667,22.29666667,5.406666667000001,26.01666667,2.586666667,714.3333332999999,139233.3333,49156.66667,14.96666667,31.86666667,0.0,0.0,0.0,99.53,White,606,7.3,7965502
24601,AMONATE,VA,9.07,11.86,15.22,13.53,22.01,47.0,9.41,37.27,28.33,2.91,23.24,2.48,635.0,87000.0,36106.0,14.6,33.1,0.0,0.0,0.7,99.09,White,77,-,7965502
24602,BANDY,VA,11.66,10.275,13.025,15.27,22.5,45.5,7.2,33.995,23.66,5.745,30.285,2.545,640.0,87350.0,36676.0,14.6,31.4,0.0,0.9,0.18,99.02,White,962,4.3,7965502
24603,BIG ROCK,VA,8.86,8.76,14.49,14.69,22.72,46.0,4.99,34.67,34.85,3.8,21.86,2.24,331.0,52300.0,25281.0,14.7,28.8,0.0,0.0,0.35,99.31,White,978,12.1,7965502
24604,BISHOP,VA,9.07,11.86,15.22,13.53,22.01,47.0,9.41,37.27,28.33,2.91,23.24,2.48,635.0,87000.0,36106.0,14.6,33.1,0.0175,0.5575,0.2275,98.35,White,342,12.9,7965502
24605,BLUEFIELD,VA,10.882,12.292,14.266,16.866,20.708,45.2,11.568,40.616,17.416,4.194,26.684,2.396,583.2,96460.0,42359.0,13.84,24.38,0.4,1.35,0.125,97.53,White,9301,6.7,7965502
24606,BOISSEVAIN,VA,13.39,10.75,14.46,18.69,20.51,47.0,11.28,41.9,16.04,3.04,26.08,2.32,641.0,90200.0,42753.0,14.6,22.4,0.0,15.59,0.46,81.75,White,170,0,7965502
24607,BREAKS,VA,14.16,9.0,15.41,15.8,19.18,45.0,5.54,38.17,24.69,2.4,29.93,2.45,390.0,63600.0,27588.0,15.4,29.4,0.74,2.871,1.437,93.85,White,462,0,7965502
24608,BURKES GARDEN,VA,13.71,10.83,16.58,8.59,19.83,43.0,9.81,30.57,19.61,13.54,29.03,2.15,675.0,125300.0,43185.0,19.2,20.9,0.8222222220000001,3.19,1.596666667,93.21888889,White,0,8.1,7965502
24609,CEDAR BLUFF,VA,10.14666667,12.75,12.75333333,17.61833333,20.24833333,44.5,8.625,33.67166667,21.78166667,5.745,31.36333333,2.533333333,608.8333332999999,103266.6667,41573.0,15.38333333,30.68333333,0.385,1.268333333,0.158333333,97.46333333,White,7630,6.1,7965502
24612,DORAN,VA,8.99,16.92,14.03,16.45,20.24,45.0,7.75,37.95,21.65,4.58,28.58,2.79,688.0,83200.0,38843.0,16.8,25.9,0.121666667,7.196666667000001,1.216666667,90.55166667,White,229,52.9,7965502
24613,FALLS MILLS,VA,14.085,12.465,16.175,19.21,18.565,47.0,9.035,44.98,17.545,2.16,26.055,2.36,552.5,79050.0,42175.0,13.1,20.05,0.0,10.81,0.45,88.04,White,911,0,7965502
24614,GRUNDY,VA,12.29666667,11.02666667,15.06333333,17.29333333,19.49166667,46.66666667,7.186666667000001,35.41833333,27.41,4.406666667,24.57833333,2.401666667,532.6666667,71833.33333,32602.83333,14.11666667,29.16666667,0.0,1.71,0.04,96.88,White,8061,8.3,7965502
24619,HORSEPEN,VA,9.07,11.86,15.22,13.53,22.01,47.0,9.41,37.27,28.33,2.91,23.24,2.48,635.0,87000.0,36106.0,14.6,33.1,0.0,1.71,0.04,96.88,White,0,4.3,7965502
24620,HURLEY,VA,10.07,10.085,15.71,15.025,21.81,45.5,7.645,36.59,27.035,5.23,24.99,2.375,462.5,65850.0,23991.5,15.5,37.15,0.0,0.88,0.0,98.79,White,2774,12.4,7965502
24622,JEWELL RIDGE,VA,13.9,8.346666667000001,13.27333333,15.99,21.05,47.33333333,4.593333333,30.60666667,32.26333333,5.063333333,26.4,2.496666667,573.6666667000001,80266.66667,34205.33333,15.23333333,24.66666667,0.0,4.6,0.0,93.32,White,1028,5.6,7965502
24624,KEEN MOUNTAIN,VA,14.59,13.26,14.89,15.21,20.83,48.0,5.01,34.29,30.94,2.71,26.57,2.58,617.0,69700.0,40652.0,13.5,19.0,0.0,0.0,0.0,97.8,White,0,16.9,7965502
24627,MAVISDALE,VA,11.05,11.0,15.24,12.99,23.03,47.0,2.82,36.73,35.69,2.97,22.55,2.62,623.0,64300.0,28093.0,14.6,20.9,0.696666667,0.97,0.006666666999999999,97.92333333,White,0,3.3,7965502
24628,MAXIE,VA,6.13,15.44,13.85,20.53,21.51,48.0,7.1,43.06,28.41,2.11,17.85,2.22,527.0,73500.0,38080.0,13.9,29.3,0.4533333329999999,0.596666667,0.343333333,98.13333333,White,295,0,7965502
24630,NORTH TAZEWELL,VA,8.746666667000001,12.17666667,12.99333333,15.30333333,22.13666667,44.0,13.25666667,37.70666667,17.33,5.55,27.10333333,2.42,603.6666667000001,108066.6667,42481.66667,14.33333333,27.26666667,0.0,0.46,1.03,97.64,White,6774,12.6,7965502
24631,OAKWOOD,VA,16.63,12.765,15.43,16.105,16.75,44.5,8.335,33.75,22.81,5.105,27.965,2.52,626.5,74250.0,37323.5,12.85,26.6,0.0,1.71,0.04,96.88,White,2843,16.9,7965502
24634,PILGRIMS KNOB,VA,15.83666667,10.18333333,15.03666667,17.72666667,17.27333333,47.0,6.91,32.09,27.32666667,4.623333333,26.54666667,2.48,581.3333332999999,75266.66667,36518.0,13.26666667,23.8,0.0,0.46,1.03,97.64,White,574,0.5,7965502
24635,POCAHONTAS,VA,14.78,14.18,17.89,19.73,16.62,47.0,6.79,48.06,19.05,1.28,26.03,2.4,464.0,67900.0,41597.0,11.6,17.7,0.696666667,2.06,0.006666666999999999,96.32333333,White,1650,5.7,7965502
24637,POUNDING MILL,VA,11.47333333,11.33333333,11.94666667,16.58,20.58,44.0,7.723333332999999,32.91333333,21.56666667,5.713333333,32.81333333,2.536666667,659.3333332999999,100433.3333,41256.33333,14.86666667,28.93333333,0.0,4.6,0.0,93.32,White,3410,4.6,7965502
24639,RAVEN,VA,11.685,12.035,13.92666667,16.32833333,20.005,45.83333333,6.005,33.25166667,30.48833333,3.581666667,25.95,2.543333333,575.0,79500.0,34513.66667,16.06666667,26.36666667,0.0,10.81,0.45,88.04,White,3533,8.5,7965502
24640,RED ASH,VA,8.91,12.11,10.84,13.48,20.26,38.0,7.03,28.23,26.04,4.7,31.18,2.59,505.0,86800.0,29032.0,21.2,18.0,0.0,18.005,0.225,81.42,White,0,8.5,7965502
24641,RICHLANDS,VA,11.3375,12.2625,12.61,14.2325,21.3325,43.25,6.125,32.3075,27.03,5.2025,28.8125,2.6175,605.75,83375.0,33896.0,17.4,24.925,0.73,1.58,0.02,97.01,White,5953,6.8,7965502
24646,ROWE,VA,11.93666667,12.61,14.98,16.69,20.8,47.0,5.093333333,36.32,31.04333333,2.856666667,25.54,2.54,601.3333332999999,72733.33333,33976.66667,13.96666667,30.3,0.0,23.6,6.79,69.27,White,750,8.6,7965502
24647,SHORTT GAP,VA,8.91,12.11,10.84,13.48,20.26,38.0,7.03,28.23,26.04,4.7,31.18,2.59,505.0,86800.0,29032.0,21.2,18.0,1.36,0.0,0.0,98.64,White,0,8.5,7965502
