,REP,DEM,Registerd,county_name,State,% age 25-34,% age 35-44,% age 45-54,% age 55-64,% age 65 or older,Median age ,% Bachelor's,% HS diploma,% less than HS diploma,% post grad,% college,Average HH size,Median gross rent,Median value of an owner-occupied home,Median HH income,Median owner cost burden,Median renter cost burden,% Asian,% Black,% Hispanic,% White
430,0.7839970064548317,0.21600299354516822,32069,Catoosa,GA,10.929545453333333,13.97388889,13.626565656666665,13.33358586,16.857171716666667,40.646464646666665,12.929545453333334,32.12787878666666,13.544747473333333,6.2448484849999994,35.947171716666666,2.3562121213333334,794.4343434333335,137858.58586666666,54982.22727333333,14.97979798,25.765151516666663,0.5286111109999999,48.63111111,2.486388889,48.8725
455,0.7562486175624862,0.24375138243751382,4521,Charlton,GA,14.989,14.492999999999999,14.673,12.268,15.395,40.7,6.945,41.661,18.921,8.196000000000002,26.115000000000002,2.449,591.0,86200.0,50102.4,14.31,16.29,0.1825,68.0375,1.775,29.145
458,0.4049702591754823,0.5950297408245178,131301,Chatham,GA,15.640790824166665,11.257303030333333,11.548513573,12.605250947500002,17.479311131666666,38.65348274416667,20.392768729166665,24.519412249166663,10.825920349416668,13.74823295425,30.824239268333333,2.5851753096666665,1061.5421777166666,228906.75429166664,59101.82978500001,19.021074735000003,30.051706649999996,0.6044722221666666,15.067932539166668,6.150817460333333,80.17781349250001
460,0.5685640362225097,0.4314359637774903,1546,Chattahoochee,GA,21.848285715,10.959285715,7.0304285715,5.648142857,5.7801428569999995,28.885714285,18.645857145,28.002714285,10.092857143,6.124142857,37.071142855,2.5916666665,542.33333335,66700.0,35642.333335,16.200000000000003,28.549999999999997,1.3054999999999999,5.6745,5.2635000000000005,90.22149999999999
461,0.8130671506352087,0.1869328493647913,9918,Chattooga,GA,10.44675,12.2494583325,12.873791667499999,14.193249999999999,19.21275,41.1375,8.10066666675,39.139250000000004,22.203375,5.197041666750001,25.621875000000003,2.9510000000000005,654.0625,96804.1666675,41467.7375,15.47,24.9858333325,0.3798214285,56.8246428575,4.2175,39.8721428575
471,0.699747462312795,0.300252537687205,142157,Cherokee,GA,12.091307116666668,13.649315476666667,14.989302248333333,13.593928271666668,13.312084836666669,39.010401635,22.890271463333335,26.60036255333333,11.1288912945,9.663665224166666,30.993446970000004,2.6306718975000005,1204.7978595000002,216204.0434,76766.68939333333,17.968768038333334,27.062527056666667,1.7340625,14.212777777666666,5.7722222221666675,79.54513888833333
533,0.28617184236178805,0.713828157638212,50267,Clarke,GA,14.454386755714285,10.431157664285715,9.136192676714286,8.653706082285714,9.163006802285716,30.267847139999997,23.017834932857145,21.337765107142854,12.405472588142858,20.792041616714283,23.00575430142857,2.7453118131428567,828.3953296714286,221979.70695714286,40536.217307142855,18.197042124285716,34.00595238142857,1.9039030612857144,14.248790816285714,11.785790816285715,79.00622449000001
541,0.44639103013314646,0.5536089698668535,1427,Clay,GA,11.871,10.959999999999999,10.405000000000001,15.369666666666665,19.858333333333334,42.666666666666664,7.396999999999999,39.535666666666664,22.066666666666666,5.033,26.047666666666668,2.710666666666667,511.5,68106.66666666667,27729.2,17.86,31.820000000000004,0.7407499999999999,2.4577500000000003,3.968166666666667,94.26916666666666
556,0.14241702715474935,0.8575829728452506,110036,Clayton,GA,15.207325828999998,13.759091721,13.258405862999998,11.7007748823,9.3107201899,33.669818485,13.0467306713,31.857131502999998,16.714991969,6.3508307986,31.925200235,2.9320038461999998,1053.2086557099997,102233.13897300001,50552.838788,19.197428516000002,32.738044622000004,5.058019119600001,47.441255809,9.788190710699999,41.815927507
568,0.738078541374474,0.26192145862552596,2852,Clinch,GA,13.67375,11.798749999999998,13.6697916675,12.7991666675,16.2345833325,38.458333332500004,5.358750000000001,35.343125,26.811458332499996,4.0014583332499996,27.486875,3.17708333325,507.8125,56918.75,27653.4791675,17.233333332500003,32.302083332500004,1.2974999999999999,17.060000000000002,12.10041666675,70.9191666675
581,0.4271502515542505,0.5728497484457494,386199,Cobb,GA,15.278227808235295,14.565131141176472,14.084354901176471,11.677366740117648,11.237093206529412,36.76366044117646,27.743876130000004,20.643404041764704,10.778870875058825,14.649205084117646,26.796688286470587,2.6941703937647055,1296.5859521764705,223893.12667647062,75219.43540764706,17.378278735882354,28.655376712352936,1.0963449622352943,22.538006535647053,8.155149923470589,71.08748748000001
588,0.7023674558186062,0.2976325441813938,14995,Coffee,GA,13.188259921666669,12.991924603333333,13.396416666666667,12.945763888333332,15.039174603333334,38.502579365,7.901251983999999,36.78654761833334,21.55324603166667,5.604793650666667,27.59847023833333,2.8507817460000004,583.26488095,91524.38492166666,39044.367659999996,16.224722221666664,27.430555554999998,1.1351150793333333,32.33648412666667,5.9049761904999984,62.14734920666666
604,0.7377983835599273,0.26220161644007267,15961,Colquitt,GA,12.9097916675,11.96625,13.49833333375,13.005749999999999,17.522208333749997,39.0375,6.437708333250001,38.954041666250006,24.70433333375,4.950458333375,23.7773333325,2.879458333375,600.5041666625,87501.66666625,41455.820833750004,15.398333333750003,25.847499999999997,0.921416666625,34.15304166625,7.334729166624999,58.058979166250005
607,0.6312889405639036,0.3687110594360964,79127,Columbia,GA,12.662733585,12.746902956666666,14.180659271666668,13.513196248333335,14.577375541666667,40.83225108333334,16.718214285000002,29.413121393333338,13.021052489166665,9.023762626166667,31.984761905,2.873890873,1024.0664682833333,152813.78968333334,62674.734523333325,18.289226189999997,29.71984127,0.6297222223333333,36.60791666666666,1.8095833333333335,60.305694445
627,0.7041241557695072,0.2958758442304929,6959,Cook,GA,12.493333333333334,12.829444443333331,12.765,12.736666666666666,15.545,37.083333333333336,8.926944443333333,38.61638889,21.019166666666667,4.736388889,27.024444443333334,2.9180555556666667,716.5555555666666,90666.66666666667,39111.13889,18.433333333333334,26.308333333333337,0.2644444443333333,25.423333333333336,13.413333333333334,70.15444444333333
646,0.6810684049445527,0.3189315950554474,75477,Coweta,GA,11.63380681875,13.02633559125,15.434646706250001,13.223596663749998,14.520147872499999,39.886145103749996,18.085571095,31.58710482125,12.94360285475,7.835066652625,30.354751602500002,2.58633471725,1046.2430434125,182012.738925,65317.0136,17.757525495,27.287469404999996,4.11285206975,53.59347718200001,4.730099995875,38.64713992625
655,0.7327486347840476,0.26725136521595233,6043,Crawford,GA,10.575833333333334,12.24111111,14.466944443333333,16.33611111,18.212777776666666,44.94444444333334,7.004444444333333,36.293055556666665,15.303888889999998,6.976388889,33.245,2.4630555556666667,704.8611111,109769.44444333333,45152.61111,16.297222223333332,27.89722222333333,2.41,39.02888889,3.2755555556666667,56.147777776666665
667,0.6257221803566942,0.3742778196433057,7962,Crisp,GA,10.159625,12.4575,11.977125000000001,15.941,19.4085,42.8,7.976999999999999,41.553375,20.445625,5.3225,24.77075,2.6898750000000002,582.1125,90900.0,39605.875,15.93,32.21625,0.615,21.36875,1.655,76.95750000000001
700,0.8278968199808926,0.1721031800191074,7327,Dade,GA,10.607,11.7615,15.682666666666668,15.372333333333335,18.25016666666667,43.5,14.202666666666667,30.512333333333334,19.551333333333336,6.499333333333333,29.596833333333336,2.6261666666666668,794.7833333333333,143278.33333333334,46505.200000000004,14.878333333333332,29.201666666666664,0.8322222223333333,41.42333333333334,3.5655555556666667,55.83888889
729,0.8434410227344291,0.1565589772655709,15879,Dawson,GA,10.71916667,12.03583333,14.1725,13.855,18.2025,42.33333333,20.27416667,28.31666667,12.65416667,9.88,28.26666667,2.76,1020.7272730000001,222436.3636,72155.36364,16.75454545,25.06363636,4.455882353,20.23,6.587058824,71.50882353
738,0.1596767532145709,0.8403232467854291,363190,DeKalb,GA,17.289301093571428,14.613459082500004,12.958239686785713,11.693350987357144,11.662107965857142,36.60647571642858,25.935299653571434,19.96891619092857,11.155501833392853,19.532022491714287,23.834879380714288,2.6611176342142855,1208.692135075,247588.25703571428,67224.20563464286,19.009586056785714,31.059606870714276,2.325386014642857,33.75522926071428,8.020961116714286,58.66255502739285
748,0.5857167620038135,0.4142832379961865,11538,Decatur,GA,11.763333334,10.2125,16.051166666,14.066833334,17.450666665999996,42.583333333999995,7.424166666800001,35.99550000000001,19.638666668000003,5.9455,31.333499999999997,2.2801666666000004,670.95,98796.66667400001,40587.433332,15.858333334,28.038333333999997,0.9446000000000001,2.4973,3.9625333333999997,91.7106
792,0.7290548133349981,0.2709451866650019,8009,Dodge,GA,12.076571428,13.348285714,13.883928571999999,15.013071428,17.851142858,42.385714286,7.6834285714,44.163928572,18.345785713999998,5.9990714286,23.533571428,2.4477857141999997,580.95,72822.142858,35624.328572,14.142857142,30.985000000000003,0.6742461538000001,34.772415384,2.520671795,61.756374357999995
799,0.5304668304668305,0.46953316953316954,4070,Dooly,GA,10.725,13.487933334,14.418466666,13.4134,18.730733332,41.379999999999995,6.5904,35.877133334,28.990266666000004,3.9199333334000004,24.294666666,2.5861333332000003,509.77333333999997,78200.0,35789.9,17.472666666000002,35.663999999999994,1.0544650348000002,54.773968530000005,6.528895105799999,38.445541958
803,0.29917303164302533,0.7008269683569747,34826,Dougherty,GA,12.7990308275,11.8278441725,12.735502135,12.902391637500001,15.579387212499999,37.9929029325,12.069940476,30.5986958175,16.84404991,8.42633547075,32.486079825,2.6241964285,742.9624541999999,111559.4933,45992.51969,17.963369965,29.723603477500003,0.23920833325000002,29.6434166675,4.7921249999999995,66.770375
805,0.3726312999690799,0.62736870003092,67917,Douglas,GA,12.572184065,13.793392855,15.484285715,11.388369965,11.552550365999998,36.979395605,15.876703299999999,32.5310485375,12.539880952499999,9.09757783925,30.616085165,2.8367536632500006,1078.9391025,148247.893775,62203.97619,17.3884615375,28.74271978,1.4267261907500002,30.35678571425,4.5190625,64.50521577250001
834,0.5273467804499612,0.4726532195500388,5156,Early,GA,10.967500000000001,11.400357145000001,13.15892857,13.252857145,21.882142854999998,43.428571430000005,8.5232142855,41.576428570000004,18.931785715,5.5360714285,25.475,2.8267857144999997,641.2142857,82028.57143000001,33841.17857,18.107142855,28.760714285,0.447,5.186,3.555,90.81300000000002
841,0.8826423049894588,0.11735769501054111,1423,Echols,GA,13.17,12.92,19.41,14.65,19.99,43.0,8.34,36.19,23.96,2.17,29.49,2.98,631.0,59500.0,36897.0,15.8,28.4,0.498,14.687999999999999,13.655999999999999,74.9
853,0.751787669909167,0.24821233009083296,31046,Effingham,GA,12.417928571428572,12.365938775714284,14.57140476142857,12.531068027142855,13.366653061428574,36.65136054428571,12.192891157142858,39.460908162857145,15.77207823142857,6.471993197285713,26.641380952857144,2.5668401361428574,907.3350340571429,149769.2857142857,61986.13061285715,16.99122449,37.08840136142857,0.5855612244285714,28.46255102,8.178954081571428,66.40043367285715
859,0.6838001098297639,0.31619989017023614,9105,Elbert,GA,11.270666666666665,11.740666666666668,13.475333333333333,13.712666666666669,19.612666666666666,42.06666666666667,6.632666666666666,44.03,21.615333333333336,4.728000000000001,23.189333333333334,2.6306666666666665,637.6,96540.0,37712.066666666666,16.933333333333334,32.553333333333335,0.38944444433333336,2.311111111,11.167222222333331,91.865
871,0.6943296237413884,0.30567037625861154,9435,Emanuel,GA,12.800277778333331,12.058333333333332,12.610972221666666,14.206111111666665,16.739305556666668,39.11111111,6.831388888833334,41.13402777666666,20.91375,5.384583333333333,25.335555555,2.5731944445,594.44444445,76904.16666666667,35603.73611,16.405555556666666,30.66805555666667,1.407373016,4.664168650666666,11.990045634500001,89.52428769833331
892,0.6856600189933523,0.3143399810066477,4212,Evans,GA,17.74095238,11.644761903333332,13.745714286666667,11.270952379999999,16.221904763333338,35.90476190333333,6.360952381,40.16,26.47714285666667,5.521904762000001,21.38571428666667,2.7247619046666665,638.5238095333333,80290.47619999999,36916.42857,14.823809523333333,23.08095238,0.828095238,5.370952379999999,11.009523809666668,88.68238095333334
902,0.8252803261977574,0.1747196738022426,14715,Fannin,GA,8.7801714286,10.469271428599999,11.719057142,17.739128572000002,28.149685713999997,49.844285714,12.806999999999999,37.875542858,15.408571427999998,7.2398857142,28.218657141999994,2.7097666666,813.1266666600001,181295.0,43328.106666,17.745666665999998,28.553333334,1.3412,20.293314285399997,9.531980952400001,74.82982857200001
909,0.5326566831429033,0.46734331685709674,68179,Fayette,GA,8.9240267396,11.529328204,16.08003773,14.442746154,16.464652014,42.616446884000005,27.277709158,21.100306962,5.9091754578,16.1734073246,28.828180951999997,2.6943095238,1208.5452381999999,260653.09524000002,83124.083334,17.108809525999998,29.190238094,6.067888888800001,47.848333334,9.037277777800002,40.490722222
931,0.7117418065127045,0.2882581934872955,38018,Floyd,GA,10.846324675714287,11.310458874285715,13.06028386,12.832855288571428,15.918112554285713,38.45361781142857,13.017567099,33.395886208571426,17.275709955714284,7.850386518285714,28.013361781428568,2.767991960285714,757.0726654285714,138103.07977142857,50918.295175714295,16.11050092857143,28.424260975714287,3.4704970628571425,32.53375572142857,9.299251546571428,58.61052674571429
945,0.6685709346367222,0.33142906536327776,127258,Forsyth,GA,10.475572464399999,14.754231012000002,16.127355922,12.047518352,12.302958406,38.80597826,28.794759929999998,20.759571028,9.3506442688,14.549367659199998,27.141418006000002,2.8418932572,1355.6160644,284568.79212,90579.69288399999,17.988036186,27.473852108,4.6944871794,23.795117949399998,19.0014564094,60.393235896
953,0.8505488319729806,0.1494511680270194,10659,Franklin,GA,11.7749375,11.2690089275,13.847285715,13.695464285,19.1059821425,41.1973214275,8.8023214285,39.2544464275,21.423598215,5.10926785725,25.938875,2.39698214275,708.29464285,123618.39285,43126.5723225,16.174374999999998,29.83875,1.31934027775,6.64375,3.703576389,87.83017361
988,0.26551280740525196,0.734487192594748,508612,Fulton,GA,17.442937200485716,14.125735666857146,13.633284254485714,10.767755533828572,11.325560660199999,35.98718900514285,28.402689856,19.792325158914288,9.515314961171427,19.698598235371428,23.261086742285716,2.4781455287142853,1247.4406734971428,286361.70822599996,70947.0990557143,18.875947301142855,31.016144397999998,3.2541464286000004,39.857468594,9.896644614628569,51.34532448942858
1036,0.8216368883158347,0.1783631116841653,16287,Gilmer,GA,9.400666665666668,10.452555555666667,13.581555556666666,16.753,25.246555556666664,48.211111113333324,13.412111112333335,33.78677777666667,17.727,8.403555555333334,27.392111113333332,2.6652777779999997,778.8333333333334,177363.8889,52816.11111,15.652777776666667,27.213888890000003,2.4391666666666665,12.851666666666667,7.656666666666667,79.945
1042,0.9005134788189987,0.09948652118100128,1558,Glascock,GA,11.844000000000001,11.694,13.015999999999998,14.474,18.03,40.4,7.423999999999999,42.598,23.97,3.892,22.334,2.67,619.8,65520.0,36892.2,16.88,28.32,1.3633333330000001,48.58333333,1.39,48.57666667
1047,0.617331917563589,0.38266808243641104,41438,Glynn,GA,10.937698411666666,12.676309523333332,12.222857143333334,15.282480158333334,19.97283730166667,43.26190476166666,19.57528769716667,26.06524801666667,10.655585316666668,12.798184523833333,31.02234127,2.6488095238333336,1127.0079365,202959.12699999998,59153.97222166666,16.919444445,29.484126985,0.33058333333333334,26.852277778333335,5.366666666666666,69.10327777833334
1056,0.815713144730758,0.1842868552692421,23789,Gordon,GA,9.830066666,12.507933333999999,15.278533333999999,13.763733334,16.543666666,41.980000000000004,9.144533333400002,36.478533334000005,21.581733334,5.654333333399999,27.260333334000002,2.6057333334,758.3533333400001,130579.33333999998,48168.17333400001,15.633999999999997,29.361333334,1.9236920636000003,33.480279364,4.7962126982,61.034495238
